Unnamed: 0,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Month,Hour
2252,0xa08e,MUMRES07DEL01,20.0,4.9,19.091458,72.827808,19.101458,72.837808,2022-03-05,08:10:00,08:25:00,Sandstorms,Low,1.0,Drinks,motorcycle,0.0,No,Metropolitian,12.0,3,0
2253,0xbc42,CHENRES02DEL01,29.0,4.8,13.086438,80.220672,13.156439,80.290672,2022-03-16,22:45:00,23:00:00,Cloudy,Low,1.0,Buffet,scooter,1.0,No,Metropolitian,27.0,3,0
2254,0xc175,KOLRES09DEL02,20.0,4.4,22.515082,88.36783,22.565082,88.41783,2022-02-17,22:55:00,23:10:00,Sandstorms,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,19.0,2,0
2255,0x3cd7,MUMRES12DEL03,29.0,4.7,19.207222,72.972281,19.237222,73.002281,2022-04-05,19:35:00,19:40:00,Sunny,Jam,2.0,Snack,motorcycle,0.0,No,Metropolitian,12.0,4,0
2256,0x7420,HYDRES18DEL01,32.0,4.5,17.450851,78.379347,17.520851,78.449347,2022-03-10,20:00:00,20:15:00,Fog,Jam,0.0,Snack,motorcycle,1.0,Yes,Metropolitian,49.0,3,0
2257,0x17a3,SURRES05DEL02,32.0,4.1,21.175104,72.804342,21.305104,72.934342,2022-03-14,19:20:00,19:30:00,Fog,Jam,1.0,Snack,motorcycle,3.0,No,Metropolitian,44.0,3,0
2258,0x20f4,VADRES17DEL01,28.0,4.5,0.0,0.0,0.01,0.01,2022-03-26,11:00:00,11:10:00,Cloudy,Low,2.0,Buffet,scooter,0.0,No,Urban,18.0,3,0
2259,0x3d78,COIMBRES08DEL02,38.0,4.9,11.001852,76.976268,11.021852,76.996268,2022-03-19,08:50:00,09:05:00,Cloudy,Low,2.0,Snack,scooter,0.0,No,Metropolitian,15.0,3,0
2260,0xb285,SURRES19DEL02,24.0,4.9,21.149669,72.772629,21.279669,72.902629,2022-03-23,23:55:00,00:05:00,Cloudy,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,21.0,3,0
2261,0x1646,CHENRES04DEL01,29.0,4.5,13.02978,80.208812,13.09978,80.278812,2022-03-31,21:25:00,21:30:00,Stormy,Jam,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,28.0,3,0
2262,0x3b95,COIMBRES13DEL01,33.0,4.8,11.003669,76.976494,11.073669,77.046494,2022-03-02,22:15:00,22:25:00,Fog,Low,2.0,Drinks,motorcycle,1.0,No,Metropolitian,26.0,3,0
2263,0x1b0c,MUMRES01DEL03,20.0,4.6,19.12663,72.829976,19.21663,72.919976,2022-04-06,20:35:00,20:40:00,Sandstorms,Jam,2.0,Meal,motorcycle,1.0,No,Urban,22.0,4,0
2264,0x450c,INDORES17DEL02,23.0,4.4,22.761226,75.887522,22.811226,75.937522,2022-04-01,20:00:00,20:15:00,Sunny,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,41.0,4,0
2265,0x6906,PUNERES010DEL02,38.0,4.1,18.539299,73.897902,18.669299,74.027902,2022-03-14,19:40:00,19:50:00,Fog,Jam,2.0,Buffet,motorcycle,1.0,No,Urban,37.0,3,0
2266,0x49b1,PUNERES06DEL03,23.0,4.5,18.546258,73.904337,18.576258,73.934337,2022-03-30,23:50:00,23:55:00,Fog,Low,0.0,Buffet,motorcycle,1.0,No,Urban,18.0,3,0
2267,0xabb3,HYDRES01DEL01,27.0,5.0,17.410371,78.437225,17.450371,78.477225,2022-03-01,14:55:00,15:00:00,Stormy,High,1.0,Drinks,motorcycle,1.0,No,Urban,13.0,3,0
2268,0x2b46,RANCHIRES18DEL01,36.0,4.8,23.351489,85.324253,23.461489,85.434253,2022-04-04,20:45:00,20:55:00,Sunny,Jam,1.0,Meal,scooter,1.0,No,Metropolitian,29.0,4,0
2269,0x7702,SURRES07DEL02,28.0,4.7,21.170798,72.790489,21.300798,72.920489,2022-03-06,23:10:00,23:15:00,Cloudy,Low,1.0,Drinks,scooter,0.0,No,Urban,26.0,3,0
2270,0x9f8e,COIMBRES14DEL02,28.0,4.7,11.003681,76.975525,11.023681,76.995525,2022-03-30,08:25:00,08:35:00,Fog,Low,0.0,Snack,motorcycle,1.0,No,Urban,20.0,3,0
2271,0x33ca,PUNERES17DEL02,33.0,4.3,18.530963,73.828972,18.550963,73.848972,2022-03-26,11:10:00,11:25:00,Windy,High,0.0,Buffet,motorcycle,1.0,No,Metropolitian,38.0,3,0
2272,0x8786,VADRES16DEL02,39.0,4.7,0.0,0.0,0.13,0.13,2022-03-20,23:15:00,23:30:00,Stormy,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,28.0,3,0
2273,0xd97b,KOCRES06DEL01,36.0,4.3,9.982834,76.283268,10.022834,76.323268,2022-02-13,12:35:00,12:50:00,Cloudy,High,2.0,Meal,scooter,2.0,No,Urban,39.0,2,0
2274,0xa96d,JAPRES13DEL03,39.0,4.2,26.846156,75.8023,26.936156,75.8923,2022-03-18,18:45:00,18:50:00,Fog,Medium,2.0,Drinks,scooter,1.0,No,Metropolitian,42.0,3,0
2275,0xad47,MUMRES17DEL03,39.0,5.0,19.121999,72.908493,19.151999,72.938493,2022-03-19,20:50:00,21:00:00,Sunny,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,23.0,3,0
2276,0x950d,BANGRES07DEL02,32.0,4.6,12.978453,77.643685,13.058453,77.723685,2022-04-06,22:10:00,22:25:00,Sandstorms,Low,1.0,Snack,motorcycle,0.0,No,Urban,23.0,4,0
2277,0xa85,JAPRES16DEL02,29.0,5.0,26.849596,75.800512,26.899596,75.850512,2022-03-09,21:20:00,21:25:00,Windy,Jam,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,18.0,3,0
2278,0xa02d,INDORES12DEL01,24.0,4.1,22.74806,75.8934,22.85806,76.0034,2022-03-06,19:40:00,19:55:00,Cloudy,Jam,2.0,Snack,scooter,1.0,No,Metropolitian,31.0,3,0
2279,0x267b,BANGRES15DEL01,34.0,4.1,12.975377,77.696664,13.045377,77.766664,2022-03-02,23:20:00,23:35:00,Cloudy,Low,1.0,Drinks,motorcycle,1.0,No,Urban,35.0,3,0
2280,0xdcfa,AGRRES010DEL01,39.0,4.4,27.163303,78.057044,27.203303,78.097044,2022-02-15,13:30:00,13:40:00,Windy,High,1.0,Snack,scooter,1.0,No,Urban,31.0,2,0
2281,0x4e93,INDORES15DEL02,32.0,4.4,22.760072,75.892574,22.780072,75.912574,2022-03-11,09:35:00,09:40:00,Stormy,Low,0.0,Buffet,motorcycle,0.0,No,Metropolitian,24.0,3,0
2282,0x3779,HYDRES01DEL01,38.0,5.0,17.410371,78.437225,17.480371,78.507225,2022-03-08,20:30:00,20:35:00,Fog,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,50.0,3,0
2283,0x7063,VADRES010DEL02,35.0,3.7,22.310329,73.169083,22.390329,73.249083,2022-03-29,19:35:00,19:40:00,Stormy,Jam,2.0,Buffet,motorcycle,0.0,No,Metropolitian,35.0,3,0
2284,0xd86d,LUDHRES17DEL03,22.0,5.0,30.893384,75.821202,30.983384,75.911202,2022-02-18,18:50:00,19:05:00,Fog,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,42.0,2,0
2285,0xaae7,BANGRES05DEL02,30.0,4.9,12.970324,77.645748,13.050324,77.725748,2022-04-04,18:10:00,18:20:00,Sandstorms,Medium,2.0,Meal,scooter,1.0,No,Urban,25.0,4,0
2286,0x44b5,JAPRES14DEL01,29.0,4.6,26.88842,75.800689,26.92842,75.840689,2022-03-17,12:10:00,12:25:00,Sandstorms,High,1.0,Meal,motorcycle,0.0,No,Metropolitian,10.0,3,0
2287,0x62bd,CHENRES010DEL02,37.0,3.5,13.066762,80.251865,13.146762,80.331865,2022-03-25,19:00:00,19:15:00,Stormy,Medium,1.0,Snack,motorcycle,1.0,No,Metropolitian,35.0,3,0
2288,0x4a6a,HYDRES03DEL01,31.0,4.8,17.422819,78.449578,17.492819,78.519578,2022-03-14,23:55:00,00:05:00,Sandstorms,Low,1.0,Buffet,motorcycle,1.0,No,Metropolitian,15.0,3,0
2289,0x26ef,SURRES11DEL01,34.0,3.8,21.157735,72.768778,21.267735,72.878778,2022-03-06,23:55:00,00:05:00,Fog,Low,1.0,Meal,scooter,1.0,No,Urban,32.0,3,0
2290,0xa610,MUMRES04DEL02,33.0,4.4,19.254567,72.848923,19.384567,72.978923,2022-03-18,18:30:00,18:45:00,Fog,Medium,2.0,Snack,scooter,1.0,No,Metropolitian,33.0,3,0
2291,0x6570,JAPRES08DEL01,38.0,5.0,26.910262,75.783013,27.020262,75.893013,2022-03-31,00:00:00,00:10:00,Sunny,Low,2.0,Meal,scooter,0.0,No,Urban,23.0,3,0
2292,0xca93,BHPRES08DEL03,39.0,4.9,23.232537,77.429845,23.322537,77.519845,2022-02-16,20:20:00,20:25:00,Sandstorms,Jam,1.0,Meal,scooter,0.0,No,Metropolitian,28.0,2,0
2293,0x1db2,SURRES09DEL03,31.0,4.9,21.175975,72.795503,21.205975,72.825503,2022-03-15,21:00:00,21:05:00,Windy,Jam,1.0,Buffet,motorcycle,1.0,No,Metropolitian,31.0,3,0
2294,0x8dab,MYSRES05DEL03,22.0,4.9,12.323978,76.627961,12.353978,76.657961,2022-04-05,19:40:00,19:50:00,Stormy,Jam,2.0,Drinks,scooter,0.0,No,Metropolitian,15.0,4,0
2295,0x94f3,INDORES12DEL02,24.0,4.9,22.74806,75.8934,22.79806,75.9434,2022-03-28,17:45:00,17:55:00,Sandstorms,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,15.0,3,0
2296,0x7c97,COIMBRES03DEL02,24.0,2.8,11.025083,77.015393,11.105083,77.095393,2022-03-18,22:55:00,23:05:00,Sunny,Low,2.0,Buffet,scooter,1.0,No,Metropolitian,42.0,3,0
2297,0xa3cf,RANCHIRES11DEL01,22.0,5.0,23.359194,85.325447,23.399194,85.365447,2022-04-01,16:35:00,16:50:00,Sandstorms,Medium,2.0,Meal,scooter,0.0,No,Urban,25.0,4,0
2298,0xa2c6,SURRES010DEL03,31.0,4.4,21.17106,72.789292,21.23106,72.849292,2022-03-21,19:15:00,19:25:00,Windy,Jam,2.0,Snack,electric_scooter,1.0,No,Metropolitian,34.0,3,0
2299,0xd7de,BHPRES01DEL01,22.0,4.5,23.211529,77.419399,23.251529,77.459399,2022-02-15,16:35:00,16:50:00,Cloudy,Medium,0.0,Meal,motorcycle,0.0,No,Metropolitian,25.0,2,0
2300,0x5479,JAPRES18DEL01,31.0,4.7,26.913987,75.752891,26.983987,75.822891,2022-03-14,17:20:00,17:35:00,Fog,Medium,2.0,Meal,electric_scooter,2.0,No,Metropolitian,37.0,3,0
2301,0xbed8,BANGRES08DEL02,36.0,4.6,12.906229,77.596791,12.956229,77.646791,2022-03-26,18:40:00,18:50:00,Windy,Medium,1.0,Meal,motorcycle,1.0,No,Metropolitian,29.0,3,0
2302,0x6cf3,RANCHIRES20DEL02,25.0,4.6,23.39925,85.390464,23.52925,85.520464,2022-03-06,19:55:00,20:05:00,Sandstorms,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,31.0,3,0
2303,0xada9,INDORES01DEL03,35.0,4.9,22.695207,75.866059,22.755207,75.926059,2022-03-05,18:00:00,18:15:00,Sunny,Medium,1.0,Buffet,scooter,1.0,No,Metropolitian,21.0,3,0
2304,0x3e50,INDORES16DEL02,29.0,4.5,22.744648,75.894377,22.874648,76.024377,2022-03-29,19:00:00,19:15:00,Sandstorms,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,23.0,3,0
2305,0x4644,SURRES12DEL02,27.0,4.9,21.183434,72.814492,21.233434,72.864492,2022-03-26,19:45:00,20:00:00,Cloudy,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,20.0,3,0
2306,0x27e0,HYDRES13DEL02,22.0,4.5,17.431477,78.40035,17.561477,78.53035,2022-03-14,17:20:00,17:30:00,Cloudy,Medium,1.0,Buffet,motorcycle,1.0,No,Metropolitian,27.0,3,0
2307,0x6b90,RANCHIRES01DEL02,39.0,4.9,23.416792,85.316842,23.436792,85.336842,2022-03-07,09:15:00,09:20:00,Fog,Low,1.0,Buffet,scooter,0.0,No,Urban,19.0,3,0
2308,0x1d0e,PUNERES17DEL03,25.0,4.6,18.530963,73.828972,18.560963,73.858972,2022-03-03,19:20:00,19:25:00,Windy,Jam,2.0,Meal,scooter,1.0,No,Metropolitian,13.0,3,0
2309,0x51d5,INDORES16DEL02,22.0,4.8,22.744648,75.894377,22.824648,75.974377,2022-03-12,21:45:00,21:55:00,Sunny,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,33.0,3,0
2310,0xd100,KOCRES02DEL02,34.0,5.0,10.028047,76.310019,10.108047,76.390019,2022-02-12,17:15:00,17:30:00,Sunny,Medium,2.0,Drinks,scooter,1.0,No,Metropolitian,25.0,2,0
2311,0x5fc7,CHENRES03DEL03,39.0,4.7,13.091809,80.219104,13.121809,80.249104,2022-03-05,20:10:00,20:25:00,Sunny,Jam,2.0,Snack,scooter,1.0,No,Urban,21.0,3,0
2312,0x93c5,RANCHIRES20DEL03,25.0,4.7,23.39925,85.390464,23.48925,85.480464,2022-03-08,23:55:00,00:10:00,Sandstorms,Low,0.0,Buffet,motorcycle,0.0,No,Metropolitian,16.0,3,0
2313,0x3a3b,HYDRES07DEL03,21.0,4.5,17.424114,78.347554,17.454114,78.377554,2022-03-19,21:35:00,21:45:00,Windy,Jam,2.0,Snack,electric_scooter,1.0,No,Metropolitian,29.0,3,0
2314,0xb4c6,JAPRES06DEL01,34.0,4.6,26.911927,75.797282,26.951927,75.837282,2022-03-24,14:15:00,14:30:00,Cloudy,High,1.0,Meal,scooter,0.0,No,Metropolitian,34.0,3,0
2315,0x1696,JAPRES14DEL01,20.0,4.8,26.88842,75.800689,26.95842,75.870689,2022-04-04,18:40:00,18:55:00,Sunny,Medium,2.0,Buffet,electric_scooter,0.0,No,Metropolitian,12.0,4,0
2316,0x57ce,PUNERES11DEL02,30.0,4.9,18.533811,73.899315,18.583811,73.949315,2022-03-17,23:45:00,00:00:00,Sandstorms,Low,2.0,Drinks,motorcycle,1.0,No,Metropolitian,24.0,3,0
2317,0xa008,PUNERES18DEL03,20.0,4.9,18.593481,73.785901,18.653481,73.845901,2022-03-01,19:15:00,19:20:00,Cloudy,Jam,1.0,Drinks,motorcycle,1.0,No,Metropolitian,29.0,3,0
2318,0x8cb0,MYSRES04DEL02,24.0,4.2,12.3085,76.665808,12.4385,76.795808,2022-03-23,18:40:00,18:55:00,Stormy,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,37.0,3,0
2319,0x3e12,HYDRES19DEL03,29.0,4.5,17.458998,78.500366,17.518998,78.560366,2022-03-09,19:00:00,19:15:00,Sunny,Medium,1.0,Meal,motorcycle,1.0,No,Metropolitian,18.0,3,0
2320,0xa0bc,VADRES20DEL02,29.0,4.8,22.311358,73.164798,22.391358,73.244798,2022-03-06,22:35:00,22:50:00,Sunny,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,20.0,3,0
2321,0x7499,CHENRES01DEL02,37.0,4.7,13.005801,80.250744,13.085801,80.330744,2022-03-08,20:20:00,20:35:00,Stormy,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,45.0,3,0
2322,0xc750,ALHRES06DEL02,20.0,4.7,0.0,0.0,0.05,0.05,2022-02-17,20:50:00,21:05:00,Cloudy,Jam,2.0,Buffet,motorcycle,1.0,No,Metropolitian,24.0,2,0
2323,0xa13,HYDRES12DEL01,27.0,4.9,17.429585,78.392621,17.439585,78.402621,2022-03-28,11:20:00,11:30:00,Sandstorms,High,1.0,Snack,motorcycle,1.0,No,Metropolitian,23.0,3,0
2324,0x3495,MYSRES08DEL03,34.0,4.4,12.297954,76.665169,12.387954,76.755169,2022-03-12,21:15:00,21:30:00,Stormy,Jam,1.0,Drinks,motorcycle,0.0,No,Metropolitian,42.0,3,0
2325,0x5a37,HYDRES010DEL02,33.0,5.0,17.428294,78.404423,17.508294,78.484423,2022-03-31,18:35:00,18:40:00,Sunny,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,36.0,3,0
2326,0xc9fe,AGRRES13DEL03,33.0,4.2,27.159795,78.04299,27.189795,78.07299,2022-02-11,21:30:00,21:35:00,Windy,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,33.0,2,0
2327,0x5dd8,JAPRES04DEL03,33.0,3.7,26.902328,75.794257,27.042328,75.934257,2022-03-16,17:55:00,18:10:00,Windy,Medium,1.0,Snack,motorcycle,2.0,No,Metropolitian,35.0,3,0
2328,0x8c5c,PUNERES18DEL01,39.0,4.7,18.593481,73.785901,18.603481,73.795901,2022-03-30,11:20:00,11:30:00,Fog,High,2.0,Buffet,motorcycle,2.0,No,Metropolitian,39.0,3,0
2329,0x1742,CHENRES04DEL01,25.0,4.5,13.02978,80.208812,13.06978,80.248812,2022-04-05,15:25:00,15:30:00,Sandstorms,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,18.0,4,0
2330,0x6d6a,COIMBRES11DEL02,30.0,4.5,11.001753,76.986241,11.131753,77.116241,2022-03-18,17:45:00,17:55:00,Sunny,Medium,2.0,Buffet,motorcycle,0.0,No,Metropolitian,18.0,3,0
2331,0xefe,HYDRES03DEL01,32.0,4.3,17.422819,78.449578,17.432819,78.459578,2022-03-07,08:30:00,08:45:00,Windy,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,31.0,3,0
2332,0x2039,VADRES07DEL03,34.0,4.6,0.0,0.0,0.03,0.03,2022-03-01,22:15:00,22:20:00,Cloudy,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,20.0,3,0
2333,0x6402,JAPRES19DEL03,21.0,4.6,26.913726,75.75282,26.943726,75.78282,2022-03-28,18:55:00,19:10:00,Stormy,Medium,1.0,Drinks,motorcycle,0.0,No,Urban,20.0,3,0
2334,0xbfad,KOCRES09DEL02,34.0,4.4,10.000706,76.349516,10.080706,76.429516,2022-02-14,21:55:00,22:10:00,Cloudy,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,47.0,2,0
2335,0x2e1a,MUMRES02DEL02,24.0,4.7,19.221315,72.862381,19.241315,72.882381,2022-03-28,12:00:00,12:10:00,Sandstorms,High,1.0,Snack,scooter,1.0,No,Urban,22.0,3,0
2336,0xb730,VADRES07DEL03,38.0,4.9,0.0,0.0,0.06,0.06,2022-03-24,23:30:00,23:40:00,Fog,Low,1.0,Meal,motorcycle,0.0,No,Metropolitian,19.0,3,0
2337,0x3082,INDORES07DEL01,26.0,4.7,22.722634,75.886959,22.732634,75.896959,2022-03-13,11:20:00,11:30:00,Stormy,High,1.0,Meal,scooter,1.0,No,Metropolitian,20.0,3,0
2338,0xa024,BANGRES12DEL02,21.0,4.8,12.939496,77.625999,12.989496,77.675999,2022-03-03,22:50:00,23:00:00,Stormy,Low,1.0,Drinks,motorcycle,1.0,No,Metropolitian,19.0,3,0
2339,0x8b5c,COIMBRES07DEL01,35.0,4.7,10.96185,76.971082,11.03185,77.041082,2022-03-14,21:40:00,21:50:00,Fog,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,47.0,3,0
2340,0x8f30,RANCHIRES08DEL02,30.0,4.9,23.353783,85.326967,23.483783,85.456967,2022-03-14,20:00:00,20:10:00,Sunny,Jam,2.0,Meal,scooter,1.0,No,Metropolitian,24.0,3,0
2341,0x6f91,SURRES03DEL02,29.0,4.9,21.186884,72.793616,21.266884,72.873616,2022-03-20,22:10:00,22:20:00,Sunny,Low,1.0,Meal,motorcycle,1.0,No,Metropolitian,28.0,3,0
2342,0x35bb,VADRES08DEL01,23.0,4.6,0.0,0.0,0.07,0.07,2022-03-14,00:00:00,00:05:00,Sandstorms,Low,2.0,Buffet,scooter,1.0,No,Metropolitian,16.0,3,0
2343,0x9fa,COIMBRES04DEL02,28.0,4.7,11.024839,77.007003,11.044839,77.027003,2022-04-05,11:45:00,11:50:00,Fog,High,1.0,Buffet,motorcycle,1.0,No,Metropolitian,31.0,4,0
2344,0x2f80,BANGRES09DEL02,35.0,4.7,12.934179,77.615797,12.954179,77.635797,2022-03-19,08:55:00,09:00:00,Cloudy,Low,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,17.0,3,0
2345,0x6a5a,BANGRES16DEL03,27.0,4.6,13.029198,77.570997,13.059198,77.600997,2022-04-03,22:35:00,22:50:00,Stormy,Low,2.0,Drinks,electric_scooter,1.0,No,Urban,17.0,4,0
2346,0x735a,MYSRES010DEL01,26.0,5.0,12.321214,76.621094,12.431214,76.731094,2022-03-16,17:40:00,17:45:00,Sandstorms,Medium,1.0,Buffet,scooter,1.0,No,Metropolitian,16.0,3,0
2347,0x2311,MUMRES14DEL03,24.0,4.9,19.1813,72.836191,19.2413,72.896191,2022-03-30,20:20:00,20:30:00,Sandstorms,Jam,1.0,Meal,motorcycle,1.0,No,Metropolitian,29.0,3,0
2348,0x6275,PUNERES20DEL02,32.0,3.6,18.592718,73.773572,18.672718,73.853572,2022-03-06,19:35:00,19:50:00,Stormy,Jam,2.0,Drinks,electric_scooter,1.0,Yes,Metropolitian,43.0,3,0
2349,0xa025,JAPRES010DEL02,34.0,4.5,26.921411,75.793604,26.941411,75.813604,2022-03-24,09:00:00,09:15:00,Windy,Low,2.0,Drinks,scooter,0.0,No,Metropolitian,23.0,3,0
2350,0x959c,MUMRES09DEL02,28.0,4.2,18.994049,72.825203,19.014049,72.845203,2022-03-28,10:10:00,10:20:00,Sandstorms,Low,0.0,Snack,motorcycle,0.0,No,Metropolitian,15.0,3,0
2351,0x51f8,SURRES20DEL01,23.0,4.8,21.15276,72.778059,21.16276,72.788059,2022-03-19,08:55:00,09:10:00,Fog,Low,1.0,Snack,motorcycle,0.0,No,Metropolitian,13.0,3,0
2352,0x89f8,CHENRES11DEL02,26.0,4.6,13.064181,80.236442,13.144181,80.316442,2022-03-18,19:50:00,20:05:00,Cloudy,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,37.0,3,0
2353,0xa2a6,PUNERES13DEL02,26.0,4.7,18.56245,73.916619,18.58245,73.936619,2022-03-21,11:15:00,11:25:00,Fog,High,1.0,Drinks,motorcycle,1.0,No,Metropolitian,20.0,3,0
2354,0x66a7,SURRES16DEL01,38.0,4.6,21.160437,72.774209,21.200437,72.814209,2022-03-21,12:35:00,12:50:00,Fog,High,1.0,Buffet,motorcycle,1.0,No,Metropolitian,26.0,3,0
2355,0xb775,INDORES08DEL02,23.0,4.6,22.725748,75.898497,22.805747,75.978497,2022-03-02,17:10:00,17:25:00,Windy,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,31.0,3,0
2356,0xcf0c,AGRRES09DEL01,35.0,4.7,0.0,0.0,0.07,0.07,2022-02-14,23:55:00,00:10:00,Windy,Low,1.0,Snack,scooter,1.0,No,Urban,21.0,2,0
2357,0xd3b4,DEHRES16DEL01,27.0,5.0,30.342509,78.061187,30.412509,78.131187,2022-02-16,21:55:00,22:10:00,Stormy,Jam,1.0,Buffet,motorcycle,1.0,No,Metropolitian,28.0,2,0
2358,0x14c5,BANGRES05DEL02,33.0,4.9,12.970324,77.645748,13.020324,77.695748,2022-03-09,17:35:00,17:40:00,Fog,Medium,2.0,Snack,scooter,1.0,No,Urban,16.0,3,0
2359,0xaed9,VADRES14DEL02,23.0,4.7,22.311603,73.165012,22.441603,73.295012,2022-03-02,21:40:00,21:50:00,Fog,Jam,0.0,Meal,motorcycle,2.0,No,Metropolitian,47.0,3,0
2360,0xa82a,PUNERES20DEL01,35.0,4.8,18.592718,73.773572,18.602718,73.783572,2022-03-03,08:55:00,09:10:00,Sunny,Low,1.0,Snack,scooter,0.0,No,Metropolitian,13.0,3,0
2361,0x9c82,COIMBRES05DEL02,26.0,4.8,11.022169,76.999594,11.152169,77.129594,2022-03-27,20:00:00,20:10:00,Stormy,Jam,1.0,Drinks,motorcycle,0.0,No,Metropolitian,17.0,3,0
2362,0x64e4,CHENRES12DEL01,26.0,4.9,12.972793,80.249982,12.982793,80.259982,2022-03-13,09:55:00,10:00:00,Sandstorms,Low,2.0,Meal,motorcycle,1.0,No,Urban,16.0,3,0
2363,0xd65f,AURGRES01DEL03,32.0,4.6,19.876219,75.346017,19.966219,75.436017,2022-02-12,21:50:00,21:55:00,Sandstorms,Jam,1.0,Meal,scooter,1.0,No,Metropolitian,28.0,2,0
2364,0xe05d,KOLRES01DEL03,36.0,5.0,22.514688,88.393294,22.544688,88.423294,2022-02-13,17:35:00,17:45:00,Cloudy,Medium,2.0,Meal,motorcycle,0.0,No,Metropolitian,17.0,2,0
2365,0x8739,RANCHIRES07DEL02,38.0,4.4,23.359407,85.325055,23.379407,85.345055,2022-03-05,11:40:00,11:45:00,Windy,High,2.0,Drinks,scooter,0.0,No,Metropolitian,32.0,3,0
2366,0x1602,BANGRES010DEL03,21.0,4.9,12.933298,77.614293,13.023298,77.704293,2022-03-12,17:45:00,18:00:00,Windy,Medium,0.0,Drinks,motorcycle,2.0,No,Metropolitian,36.0,3,0
2367,0x4686,BANGRES13DEL02,29.0,5.0,12.935662,77.61413,13.015662,77.69413,2022-03-23,17:45:00,17:55:00,Windy,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,32.0,3,0
2368,0x5269,PUNERES15DEL01,35.0,4.5,18.636215,73.751081,18.706215,73.821081,2022-03-31,22:55:00,23:05:00,Windy,Low,2.0,Snack,electric_scooter,0.0,No,Urban,27.0,3,0
2369,0x57af,JAPRES11DEL02,25.0,4.7,26.90294,75.793007,27.03294,75.923007,2022-03-29,17:45:00,17:55:00,Cloudy,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,43.0,3,0
2370,0xdd23,ALHRES15DEL01,25.0,4.9,25.449872,81.836167,25.459872,81.846167,2022-02-13,09:55:00,10:00:00,Sandstorms,Low,2.0,Snack,motorcycle,1.0,No,Urban,17.0,2,0
2371,0x67bf,CHENRES02DEL02,33.0,4.7,13.086438,80.220672,13.106438,80.240672,2022-03-28,10:35:00,10:40:00,Sunny,Low,0.0,Meal,motorcycle,1.0,No,Urban,28.0,3,0
2372,0x7bcf,MYSRES010DEL03,32.0,4.1,12.321214,76.621094,12.411214,76.711094,2022-03-25,20:10:00,20:20:00,Sandstorms,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,45.0,3,0
2373,0x96bd,COIMBRES010DEL02,33.0,4.7,11.003008,76.97544,11.053009,77.02544,2022-03-13,20:15:00,20:20:00,Cloudy,Jam,2.0,Meal,electric_scooter,0.0,No,Metropolitian,29.0,3,0
2374,0xcff9,AURGRES13DEL02,24.0,5.0,19.880256,75.323503,19.930256,75.373503,2022-02-11,17:45:00,17:50:00,Cloudy,Medium,1.0,Buffet,motorcycle,1.0,No,Metropolitian,15.0,2,0
2375,0x9eeb,RANCHIRES13DEL02,22.0,4.3,23.374989,85.335486,23.424989,85.385486,2022-03-17,23:30:00,23:35:00,Stormy,Low,0.0,Snack,motorcycle,0.0,No,Urban,18.0,3,0
2376,0xb70d,MUMRES13DEL03,21.0,4.8,19.178321,72.834715,19.208321,72.864715,2022-04-01,22:25:00,22:40:00,Cloudy,Low,1.0,Snack,scooter,0.0,No,Metropolitian,15.0,4,0
2377,0x3c9b,BANGRES05DEL03,25.0,4.9,12.970324,77.645748,13.030324,77.705748,2022-03-03,17:45:00,17:50:00,Fog,Medium,1.0,Snack,scooter,1.0,No,Urban,17.0,3,0
